,label1,label2,text
860,0,4,I think i am in depression due to mental stress i am facing from my family regarding my marriage. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
861,0,4,Police assaulted senior citizen for not having proper ration cards. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
862,0,2,Media houses have to much of liberty and they harass people a lot. Need food packets for 20 people
863,0,2,My neighbor Mr. Rao is a salesman who is frustrated due to no income and he fights with his wife shouts horribly and breaks things almost everyday No one is taking care of roadside animals. They are starving.Plase do something to help them instantly
864,0,0,An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them.  Yesterday i saw few people bullying a person from my locality.
865,0,0,3 people have crashed in my neighbors house for some money matter. Someone is continusly following me. Feeling scared.
866,4,5,Two people suffering from fever and cold Five construction workers started walking from kerela to bihar but are stranded in karnataka border.
867,4,2,I need to take my father to hospital for dialysis. Need groceries for a family in quarantine
868,4,4,Equipment required at hospital. patients need mask and sanitizers My father is sick. 
869,4,0,Need an ambulance urgently Media houses have to much of liberty and they harass people a lot.
870,4,3,accident in the area and arm broken need to go to hospital Please provide coal for burning of stove.
871,4,0,The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them. 3 people have crashed in my neighbors house for some money matter.
872,4,3,My blood pressure is low. Please provide coal for burning of stove.
873,4,4,food poisoning by eating old distributed food My blood pressure is low.
874,4,2,I am hungry from last three days. My glucose level is very low and bp is very high. Need help urgently. Where can I get bread and butter.
875,4,0,I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg. My neighbor Mr. Rao is a salesman who is frustrated due to no income and he fights with his wife shouts horribly and breaks things almost everyday
876,4,0,my daughter ate expired medicine. I am unable to call any hospital. These days students are learning to bully from school itself.
877,4,1,my aunt is feeling uneasiness since morning. This can be a symptom of corona. Send check up team immediately. Tower in my area has sparking issues.
878,4,5,I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup I want to travel back to my native place.
879,4,4,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. Dry ration provided is of bad quality. People are getting sick after consuming them.
880,4,1,Dry ration provided is of bad quality. People are getting sick after consuming them. the network tower broken down in Whitefield
881,4,2,My father is sick.  I need daily rations in Attur
